,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,147475631,650608,2022-06-10 23:50:04,2022-06-11 00:00:03,Powstańcow Śląskich / Aleja Hallera,Kamienna / Borowska (Aquapark),10
1,147475409,650958,2022-06-10 23:47:41,2022-06-11 00:00:07,Powstańcow Śląskich / Aleja Hallera,Kamienna / Borowska (Aquapark),13
2,147475789,650470,2022-06-10 23:51:50,2022-06-11 00:00:19,Świeradowska (Ferio Gaj ),Konduktorska,9
3,147476000,57706,2022-06-10 23:54:25,2022-06-11 00:00:23,Nowowiejska / Górnickiego,Drobnera / Plac Bema,6
4,147476008,57822,2022-06-10 23:54:33,2022-06-11 00:00:25,Nowowiejska / Górnickiego,Drobnera / Plac Bema,6
5,147475688,57266,2022-06-10 23:50:42,2022-06-11 00:00:27,Ślężna / Skierniewicka,Powstańcow Śląskich / Aleja Hallera,10
6,147475702,650600,2022-06-10 23:50:52,2022-06-11 00:00:29,Ślężna / Skierniewicka,Powstańcow Śląskich / Aleja Hallera,10
7,147476558,57271,2022-06-10 23:59:59,2022-06-11 00:00:56,Traugutta / Kościuszki,Traugutta / Kościuszki,1
8,147475655,650284,2022-06-10 23:50:18,2022-06-11 00:01:11,Na Ostatnim Groszu,Strzegomska / Estońska,11
9,147475642,650677,2022-06-10 23:50:07,2022-06-11 00:01:14,Na Ostatnim Groszu,Strzegomska / Estońska,12
10,147476363,650733,2022-06-10 23:58:14,2022-06-11 00:01:25,Wita Stwosza / Szewska,Plac Dominikański (Galeria Dominikańska),4
11,147475774,57715,2022-06-10 23:51:42,2022-06-11 00:01:32,Kazimierza Wielkiego (Helios),Plac Kościuszki (Renoma),10
12,147475298,57414,2022-06-10 23:46:33,2022-06-11 00:01:34,Lotnicza / Metalowców,Poza stacją,16
13,147476321,650049,2022-06-10 23:57:40,2022-06-11 00:02:02,Plac Powstańców Śląskich,Szczęśliwa (Sky Tower),5
14,147475334,57873,2022-06-10 23:46:57,2022-06-11 00:02:05,Kazimierza Wielkiego (Helios),Nowowiejska / Górnickiego,16
15,147476523,650420,2022-06-10 23:59:38,2022-06-11 00:02:10,Plac Powstańców Śląskich,Szczęśliwa (Sky Tower),3
16,147475326,57678,2022-06-10 23:46:53,2022-06-11 00:02:11,Kazimierza Wielkiego (Helios),Nowowiejska / Górnickiego,16
17,147476353,651085,2022-06-10 23:58:08,2022-06-11 00:02:14,Plac Powstańców Śląskich,Szczęśliwa (Sky Tower),5
18,147475436,57439,2022-06-10 23:48:00,2022-06-11 00:02:18,Kosmonautów / Glinianki / WUWA2,Pilczycka / Koszykarska,15
19,147476337,651503,2022-06-10 23:57:52,2022-06-11 00:02:21,Plac Powstańców Śląskich,Szczęśliwa (Sky Tower),5
20,147476397,650372,2022-06-10 23:58:35,2022-06-11 00:02:44,Plac Powstańców Warszawy (Muzeum Narodowe),Poza stacją,5
21,147475311,651563,2022-06-10 23:46:44,2022-06-11 00:02:57,Plac Grunwaldzki (DS Ołówek),Partyzantów / Okrzei,17
22,147475490,57455,2022-06-10 23:48:35,2022-06-11 00:03:00,Lotnicza / Na Ostatnim Groszu,Kosmonautów / Glinianki / WUWA2,15
23,147475952,650713,2022-06-10 23:53:43,2022-06-11 00:03:27,Zwycięska / Ołtaszyńska,Grota-Roweckiego/Iwaszkiewicza,10
24,147475811,650838,2022-06-10 23:52:04,2022-06-11 00:03:38,Dyrekcyjna / Borowska (Wroclavia),Powstańcow Śląskich / Aleja Hallera,12
25,147476781,651318,2022-06-11 00:02:40,2022-06-11 00:03:52,Poza stacją,Piaskowa / św. Ducha,2
26,147476140,651257,2022-06-10 23:55:57,2022-06-11 00:04:05,Kamienna / Borowska (Aquapark),al. Armii Krajowej / Bardzka,9
27,147475865,651627,2022-06-10 23:52:47,2022-06-11 00:04:07,Powstańców Śląskich/Orla,Wałbrzyska - pętla tramwajowa,12
28,147476583,650218,2022-06-11 00:00:16,2022-06-11 00:04:19,Ślężna / Kamienna (Uniw. Ekonomiczny),Gliniana / Gajowa,5
29,147475872,57004,2022-06-10 23:52:50,2022-06-11 00:04:20,Plac Legionów,"Grochowa / Jemiołowa,",12
30,147475854,651145,2022-06-10 23:52:35,2022-06-11 00:04:26,Plac Legionów,"Grochowa / Jemiołowa,",12
31,147475406,651207,2022-06-10 23:47:39,2022-06-11 00:04:30,Wróblewskiego (ZOO),Żeromskiego / Kluczborska,17
32,147476572,651185,2022-06-11 00:00:06,2022-06-11 00:04:44,Legnicka / Wejherowska,Legnicka / Zachodnia ,5
33,147465146,651138,2022-06-10 22:03:52,2022-06-11 00:04:47,al. Armii Krajowej / Borowska,al. Armii Krajowej / Borowska,121
34,147474783,651367,2022-06-10 23:40:38,2022-06-11 00:04:54,Rondo Reagana,Powstańcow Śląskich / Aleja Hallera,25
35,147476991,57801,2022-06-11 00:04:54,2022-06-11 00:05:36,Karwińska / Opolska,Karwińska / Opolska,1
36,147475890,650928,2022-06-10 23:53:01,2022-06-11 00:05:50,Wita Stwosza / Szewska,Wyszyńskiego / Szczytnicka,13
37,147476133,651324,2022-06-10 23:55:55,2022-06-11 00:05:51,pl. Powstańców Wielkopolskich,Nowowiejska / Wyszyńskiego,10
38,147475888,57227,2022-06-10 23:53:00,2022-06-11 00:05:53,Wita Stwosza / Szewska,Wyszyńskiego / Szczytnicka,13
39,147476394,651300,2022-06-10 23:58:34,2022-06-11 00:05:55,Poza stacją,Grabiszyńska / Stalowa,8
40,147476399,651010,2022-06-10 23:58:36,2022-06-11 00:06:26,pl. Orląt Lwowskich,Grabiszyńska / Stalowa,8
41,147477040,57756,2022-06-11 00:05:31,2022-06-11 00:06:35,pl. Orląt Lwowskich,pl. Orląt Lwowskich,2
42,147476454,57384,2022-06-10 23:59:04,2022-06-11 00:06:47,Legnicka (Park Magnolia),Lotnicza / Na Ostatnim Groszu,8
43,147476114,57962,2022-06-10 23:55:43,2022-06-11 00:07:13,Dyrekcyjna / Borowska (Wroclavia),Świeradowska / Krynicka,12
44,147476621,650839,2022-06-11 00:00:41,2022-06-11 00:07:17,Wałbrzyska - pętla tramwajowa,Skarbowców / Wietrzna,7
45,147476600,650003,2022-06-11 00:00:28,2022-06-11 00:07:26,Powstańców Śląskich/Orla,Krucza / Mielecka / Stalowa,7
46,147475669,650407,2022-06-10 23:50:26,2022-06-11 00:07:28,Wita Stwosza / Szewska,Wróblewskiego (ZOO),18
47,147476509,651385,2022-06-10 23:59:32,2022-06-11 00:07:35,Plac Uniwersytecki (UWr),Rynek,9
48,147476279,57766,2022-06-10 23:57:17,2022-06-11 00:07:47,Poza stacją,Nyska / Jesionowa,11
49,147473093,57487,2022-06-10 23:21:05,2022-06-11 00:08:02,Plac Dominikański (Galeria Dominikańska),Gorlicka / Litewska,47
50,147476604,650752,2022-06-11 00:00:30,2022-06-11 00:08:07,Fosa Miejska ,Komandorska / Sanocka,8
51,147476546,651530,2022-06-10 23:59:50,2022-06-11 00:08:12,Fosa Miejska ,Komandorska / Sanocka,9
52,147477275,57801,2022-06-11 00:07:46,2022-06-11 00:08:19,Karwińska / Opolska,Karwińska / Opolska,1
53,147473081,57935,2022-06-10 23:20:54,2022-06-11 00:08:23,Plac Dominikański (Galeria Dominikańska),Gorlicka / Litewska,48
54,147475369,650117,2022-06-10 23:47:20,2022-06-11 00:08:36,Aleja Hallera / Mielecka,Kamienna / Tomaszowska,22
55,147473076,650417,2022-06-10 23:20:52,2022-06-11 00:08:39,Plac Dominikański (Galeria Dominikańska),Gorlicka / Litewska,48
56,147475353,651354,2022-06-10 23:47:09,2022-06-11 00:08:42,Aleja Hallera / Mielecka,Kamienna / Tomaszowska,22
57,147475132,650979,2022-06-10 23:44:33,2022-06-11 00:08:44,Rondo Reagana,Kazimierza Wielkiego (Helios),25
58,147476629,57490,2022-06-11 00:00:45,2022-06-11 00:08:53,Joliot-Curie (Uwr),Żeromskiego / Daszyńskiego,9
59,147475118,57393,2022-06-10 23:44:27,2022-06-11 00:08:54,Rondo Reagana,Kazimierza Wielkiego (Helios),25
60,147476048,57086,2022-06-10 23:55:05,2022-06-11 00:08:56,Drobnera / Plac Bema,Walońska (Angel Poland Group),14
61,147476318,57292,2022-06-10 23:57:40,2022-06-11 00:09:04,Drobnera / Plac Bema,Walońska (Angel Poland Group),12
62,147476882,650552,2022-06-11 00:03:49,2022-06-11 00:09:08,Aleja Kromera,Berenta / Kasprowicza,6
63,147476777,651557,2022-06-11 00:02:37,2022-06-11 00:09:36,Żeromskiego / Kluczborska,Drobnera / Plac Bema,7
64,147476565,57539,2022-06-11 00:00:01,2022-06-11 00:09:45,Na Ostatnim Groszu,Strzegomska / Rogowska ,10
