,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,144502654,651364,2022-05-17 23:59:44,2022-05-18 00:01:17,Plac Jana Pawła II (Akademia Muzyczna),pl. Orląt Lwowskich,2
1,144502535,651377,2022-05-17 23:56:03,2022-05-18 00:01:54,Dyrekcyjna / Borowska (Wroclavia),Ślężna / Aleja Wiśniowa,6
2,144502471,57849,2022-05-17 23:54:14,2022-05-18 00:01:55,Piaskowa / św. Ducha,Promenady Wrocławskie,8
3,144502145,650874,2022-05-17 23:45:26,2022-05-18 00:02:20,Rynek,Kamienna / Borowska (Aquapark),17
4,144502334,650133,2022-05-17 23:50:35,2022-05-18 00:02:47,Promenady Wrocławskie,Piaskowa / św. Ducha,13
5,144502223,650637,2022-05-17 23:47:42,2022-05-18 00:03:03,Gazowa / Międzyleska,al. Armii Krajowej / Borowska,16
6,144502277,650554,2022-05-17 23:48:59,2022-05-18 00:03:27,Kościuszki / Komuny Paryskiej / Zgodna,Kościuszki / Komuny Paryskiej / Zgodna,15
7,144484930,57688,2022-05-17 20:15:50,2022-05-18 00:03:39,Młodych Techników,Młodych Techników,228
8,144502208,57609,2022-05-17 23:47:25,2022-05-18 00:03:53,Plac Legionów,Legnicka / Wejherowska,17
9,144502795,57194,2022-05-18 00:04:06,2022-05-18 00:04:32,Traugutta / Pułaskiego,Traugutta / Pułaskiego,1
10,144502705,650549,2022-05-18 00:01:02,2022-05-18 00:04:40,Poza stacją,Wyszyńskiego / Szczytnicka,4
11,144502658,650110,2022-05-17 23:59:48,2022-05-18 00:05:02,Krakowska / Leroy Merlin,Kościuszki / Komuny Paryskiej / Zgodna,6
12,144502651,650447,2022-05-17 23:59:41,2022-05-18 00:05:16,Krakowska / Leroy Merlin,Kościuszki / Komuny Paryskiej / Zgodna,6
13,144502549,650421,2022-05-17 23:56:31,2022-05-18 00:05:57,Plac Grunwaldzki / Polaka,Żeromskiego / Daszyńskiego,10
14,144501590,650722,2022-05-17 23:31:13,2022-05-18 00:06:00,Drobnera / Dubois,Drobnera / Dubois,35
15,144463019,650796,2022-05-17 18:10:39,2022-05-18 00:06:02,Promenady Wrocławskie,Drobnera / Dubois,356
16,144502740,57569,2022-05-18 00:02:32,2022-05-18 00:06:42,Wyszyńskiego / Szczytnicka,Nowowiejska / Wyszyńskiego,5
17,144502617,57407,2022-05-17 23:58:38,2022-05-18 00:07:12,Kamienna / Borowska (Aquapark),Dworzec Główny ,9
18,144502663,651043,2022-05-17 23:59:54,2022-05-18 00:07:33,Nyska / Jesionowa,"Dworzec Główny, południe",8
19,144502621,651566,2022-05-17 23:58:41,2022-05-18 00:07:43,Kołłątaja / Podwale,Drobnera / Dubois,10
20,144502706,57847,2022-05-18 00:01:03,2022-05-18 00:07:57,Świeradowska (Ferio Gaj ),al. Armii Krajowej / Borowska,7
21,144502771,57588,2022-05-18 00:03:20,2022-05-18 00:08:18,Wita Stwosza / Szewska,Piaskowa / św. Ducha,5
22,144502782,57073,2022-05-18 00:03:43,2022-05-18 00:08:22,Komandorska / Kamienna,Powstańcow Śląskich / Aleja Hallera,5
23,144502868,57916,2022-05-18 00:06:17,2022-05-18 00:08:35,Zachodnia / Poznańska,Legnicka / Zachodnia ,3
24,144502484,57561,2022-05-17 23:54:31,2022-05-18 00:08:54,Pereca / Grabiszyńska,Dworzec Główny ,15
25,144502807,57935,2022-05-18 00:04:34,2022-05-18 00:08:57,Promenady Wrocławskie,pl. Powstańców Wielkopolskich,5
26,144502491,650389,2022-05-17 23:54:39,2022-05-18 00:08:59,Pereca / Grabiszyńska,Dworzec Główny ,15
27,144502732,650280,2022-05-18 00:02:13,2022-05-18 00:09:24,Walońska (Angel Poland Group),Krakowska / Leroy Merlin,8
28,144502799,650997,2022-05-18 00:04:10,2022-05-18 00:09:52,Rondo Reagana,Plac Grunwaldzki (DS Ołówek),6
29,144502815,57986,2022-05-18 00:04:47,2022-05-18 00:10:03,Traugutta / Pułaskiego,Plac Dominikański (Galeria Dominikańska),6
30,144502565,650759,2022-05-17 23:56:59,2022-05-18 00:10:14,Rakowiecka,al. Armii Krajowej / Bardzka,14
31,144502635,57271,2022-05-17 23:59:10,2022-05-18 00:10:22,Marca Polo (Olimpia Port),Olszewskiego / Spółdzielcza,12
32,144502690,651128,2022-05-18 00:00:39,2022-05-18 00:10:54,Legnicka / Wejherowska,Pilczycka / Kozanowska,11
33,144502712,57126,2022-05-18 00:01:26,2022-05-18 00:11:27,Nowowiejska / Wyszyńskiego,Rondo Reagana,11
34,144502845,651382,2022-05-18 00:05:42,2022-05-18 00:11:47,Ślężna / Kamienna (Uniw. Ekonomiczny),al. Armii Krajowej / Borowska,7
35,144502656,650159,2022-05-17 23:59:48,2022-05-18 00:12:21,Traugutta / Kościuszki,Szewska / Kazimierza Wielkiego ,13
36,144502668,651247,2022-05-18 00:00:08,2022-05-18 00:12:50,Kościuszki / Pułaskiego,Ślężna / Aleja Wiśniowa,13
37,144502657,57984,2022-05-17 23:59:48,2022-05-18 00:12:51,Kościuszki / Pułaskiego,Ślężna / Aleja Wiśniowa,14
38,144502801,650385,2022-05-18 00:04:13,2022-05-18 00:13:15,Wyszyńskiego / Szczytnicka,Wyszyńskiego / Szczytnicka,10
39,144502730,650519,2022-05-18 00:02:11,2022-05-18 00:13:48,Ślężna / Aleja Wiśniowa,Skarbowców / Wietrzna,12
40,144502847,57244,2022-05-18 00:05:46,2022-05-18 00:13:51,Hubska / Prudnicka,Poza stacją,9
41,144503059,57571,2022-05-18 00:13:15,2022-05-18 00:14:00,Powstańców Śląskich (Arkady Wrocławskie),Powstańców Śląskich (Arkady Wrocławskie),1
42,144502941,650646,2022-05-18 00:08:53,2022-05-18 00:14:49,Piaskowa / św. Ducha,Nowowiejska / Jedności Narodowej,6
43,144498601,650784,2022-05-17 22:34:17,2022-05-18 00:15:12,Plac Grunwaldzki (DS Ołówek),Rondo Reagana,101
44,144481561,650613,2022-05-17 19:54:14,2022-05-18 00:15:50,Rondo Reagana,Drobnera / Plac Bema,262
45,144502480,57044,2022-05-17 23:54:29,2022-05-18 00:17:09,Wróblewskiego (Teki),Drobnera / Plac Bema,23
46,144502966,57008,2022-05-18 00:10:00,2022-05-18 00:17:17,al. Kochanowskiego / Kopernika,al. Kochanowskiego / Kopernika,8
47,144502968,651315,2022-05-18 00:10:02,2022-05-18 00:17:21,Krakowska / Leroy Merlin,al. Armii Krajowej / Bardzka,8
48,144502455,650958,2022-05-17 23:53:43,2022-05-18 00:17:48,Wróblewskiego (Teki),Drobnera / Plac Bema,25
49,144502577,651366,2022-05-17 23:57:21,2022-05-18 00:18:40,Ślężna / Aleja Wiśniowa,Poza stacją,22
50,144502942,650833,2022-05-18 00:08:58,2022-05-18 00:18:52,Fabryczna / Wagonowa,Poza stacją,10
51,144502936,650484,2022-05-18 00:08:41,2022-05-18 00:20:48,Rondo Reagana,Plac Uniwersytecki (UWr),13
52,144502778,650133,2022-05-18 00:03:32,2022-05-18 00:21:17,Piaskowa / św. Ducha,Walońska (Angel Poland Group),18
53,144502880,650182,2022-05-18 00:06:48,2022-05-18 00:21:42,Ślężna / pętla tramwajowa,Grota-Roweckiego/Iwaszkiewicza,15
54,144503368,651236,2022-05-18 00:23:29,2022-05-18 00:24:22,Walońska (Angel Poland Group),Walońska (Angel Poland Group),1
55,144502861,57021,2022-05-18 00:06:12,2022-05-18 00:24:36,Legnicka (Park Magnolia),Szewska / Kazimierza Wielkiego ,19
56,144503194,57986,2022-05-18 00:18:03,2022-05-18 00:24:48,Plac Dominikański (Galeria Dominikańska),Wyszyńskiego / Szczytnicka,7
57,144502976,57540,2022-05-18 00:10:25,2022-05-18 00:24:53,al. Armii Krajowej / Bardzka,Na Grobli (PWr - Geocentrum),15
58,144503153,57407,2022-05-18 00:16:52,2022-05-18 00:24:53,Dworzec Główny ,al. Armii Krajowej / Bardzka,9
59,144502925,650680,2022-05-18 00:08:25,2022-05-18 00:25:02,Hubska / Prudnicka,Żeromskiego / Kluczborska,17
60,144503225,650642,2022-05-18 00:19:12,2022-05-18 00:25:26,Hubska / Prudnicka,Kościuszki / Komuny Paryskiej / Zgodna,7
61,144503027,57714,2022-05-18 00:11:52,2022-05-18 00:25:34,Rondo Reagana,Rondo Reagana,14
62,144503217,651364,2022-05-18 00:18:55,2022-05-18 00:26:19,pl. Orląt Lwowskich,Grabiszyńska / Stalowa,8
63,144503040,650261,2022-05-18 00:12:24,2022-05-18 00:26:55,Piaskowa / św. Ducha,Krakowska / Leroy Merlin,15
64,144503016,650121,2022-05-18 00:11:41,2022-05-18 00:27:33,Piaskowa / św. Ducha,Wróblewskiego (Teki),16
65,144503118,57571,2022-05-18 00:15:27,2022-05-18 00:28:19,Powstańców Śląskich (Arkady Wrocławskie),Ślężna / Aleja Wiśniowa,13
66,144503234,57524,2022-05-18 00:19:31,2022-05-18 00:28:22,Kościuszki / Komuny Paryskiej / Zgodna,Plac Dominikański (Galeria Dominikańska),9
67,144503332,650884,2022-05-18 00:22:42,2022-05-18 00:28:47,Obornicka / Bałtycka,Żmigrodzka / Broniewskiego,7
68,144503141,650159,2022-05-18 00:16:26,2022-05-18 00:29:18,Szewska / Kazimierza Wielkiego ,Sienkiewicza / Wyszyńskiego,13
69,144503375,57463,2022-05-18 00:23:58,2022-05-18 00:29:26,Plac Grunwaldzki / Polaka,Plac Dominikański (Galeria Dominikańska),6
70,144503350,650105,2022-05-18 00:23:09,2022-05-18 00:29:32,Stacyjna (Dworzec Mikołajów),pl. Orląt Lwowskich,7
71,144503540,57006,2022-05-18 00:29:51,2022-05-18 00:30:45,Ślężna / Aleja Wiśniowa,Ślężna / Aleja Wiśniowa,1
72,144503570,57571,2022-05-18 00:30:59,2022-05-18 00:31:17,Ślężna / Aleja Wiśniowa,Ślężna / Aleja Wiśniowa,1
73,144503055,651399,2022-05-18 00:13:03,2022-05-18 00:32:45,Zaporoska / Gajowicka,Legnicka (Park Magnolia),20
74,144503327,650462,2022-05-18 00:22:36,2022-05-18 00:33:03,al. Armii Krajowej / Bardzka,Ślężna / Aleja Wiśniowa,11
75,144503460,57644,2022-05-18 00:26:33,2022-05-18 00:33:22,"Grochowa / Jemiołowa,",Komandorska / Sanocka,7
76,144503469,651526,2022-05-18 00:26:43,2022-05-18 00:33:30,"Grochowa / Jemiołowa,",Komandorska / Sanocka,7
77,144503449,650975,2022-05-18 00:26:08,2022-05-18 00:33:39,Powstańcow Śląskich / Aleja Hallera,Ślężna / pętla tramwajowa,8
78,144502922,57944,2022-05-18 00:08:21,2022-05-18 00:33:50,Legnicka / Wejherowska,Mrągowska / Rolna,26
79,144502918,57618,2022-05-18 00:08:10,2022-05-18 00:33:53,Legnicka / Wejherowska,Mrągowska / Rolna,26
80,144503414,650904,2022-05-18 00:24:41,2022-05-18 00:36:16,Walońska (Angel Poland Group),Kościuszki / Komuny Paryskiej / Zgodna,12
81,144503408,57144,2022-05-18 00:24:34,2022-05-18 00:36:28,al. Kochanowskiego / Kopernika,Piaskowa / św. Ducha,12
82,144503418,57008,2022-05-18 00:24:54,2022-05-18 00:36:34,al. Kochanowskiego / Kopernika,Piaskowa / św. Ducha,12
83,144503488,651048,2022-05-18 00:27:29,2022-05-18 00:36:41,Lotnicza / Bajana,Kozanowska / Pilczycka,10
84,144503456,57795,2022-05-18 00:26:31,2022-05-18 00:36:52,Wróblewskiego (Teki),Rondo Reagana,11
85,144503629,650389,2022-05-18 00:33:30,2022-05-18 00:37:23,Dworzec Główny ,Kościuszki / Pułaskiego,4
86,144503437,57540,2022-05-18 00:25:46,2022-05-18 00:37:45,Na Grobli (PWr - Geocentrum),Wróblewskiego (Teki),12
87,144503583,651377,2022-05-18 00:31:27,2022-05-18 00:40:18,Ślężna / Aleja Wiśniowa,al. Armii Krajowej / Borowska,9
88,144503589,650121,2022-05-18 00:31:43,2022-05-18 00:41:04,Wróblewskiego (Teki),Poza stacją,10
89,144503763,57463,2022-05-18 00:39:34,2022-05-18 00:41:35,Plac Dominikański (Galeria Dominikańska),Wita Stwosza / Szewska,3
90,144503748,651498,2022-05-18 00:38:43,2022-05-18 00:42:58,Rynek,Drobnera / Dubois,5
91,144503774,57194,2022-05-18 00:39:58,2022-05-18 00:43:36,Traugutta / Pułaskiego,Walońska (Angel Poland Group),4
92,144503069,57126,2022-05-18 00:13:47,2022-05-18 00:43:38,Rondo Reagana,Legnicka (Park Magnolia),30
93,144503646,57120,2022-05-18 00:34:07,2022-05-18 00:43:40,Ślężna / pętla tramwajowa,Zwycięska / Ołtaszyńska,10
94,144503738,57944,2022-05-18 00:38:21,2022-05-18 00:44:20,Mrągowska / Rolna,Maślicka / Stodolna,6
95,144503650,650462,2022-05-18 00:34:14,2022-05-18 00:44:52,Ślężna / Aleja Wiśniowa,Racławicka / Rymarska,11
96,144503845,651566,2022-05-18 00:42:37,2022-05-18 00:45:29,Drobnera / Dubois,Drobnera / Plac Bema,3
97,144503645,650421,2022-05-18 00:34:06,2022-05-18 00:46:11,Żeromskiego / Daszyńskiego,Walońska (Angel Poland Group),13
98,144503668,57288,2022-05-18 00:35:14,2022-05-18 00:46:32,Świeradowska (Ferio Gaj ),Komandorska / Sanocka,12
99,144503584,651247,2022-05-18 00:31:28,2022-05-18 00:46:58,Ślężna / Aleja Wiśniowa,Zwycięska / Agrestowa,16
100,144503747,57144,2022-05-18 00:38:43,2022-05-18 00:47:58,Piaskowa / św. Ducha,Nowowiejska / Wyszyńskiego,10
101,144503900,650798,2022-05-18 00:45:30,2022-05-18 00:49:00,Żeromskiego / Kluczborska,Drobnera / Plac Bema,4
102,144503537,57358,2022-05-18 00:29:48,2022-05-18 00:49:06,Plac Uniwersytecki (UWr),Drobnera / Plac Bema,20
103,144503303,650454,2022-05-18 00:21:45,2022-05-18 00:49:26,Legnicka / Wejherowska,Wojanowska / Arbuzowa ,28
