,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,140580658,651240,2022-04-11 23:32:23,2022-04-12 00:01:02,Dyrekcyjna / Borowska (Wroclavia),Solskiego / al. Piastów,29
1,140580898,650119,2022-04-11 23:44:15,2022-04-12 00:01:03,Powstańcow Śląskich / Aleja Hallera,Solskiego / al. Piastów,17
2,140580354,650787,2022-04-11 23:18:43,2022-04-12 00:01:10,"Paprotna / Obornicka, zajezdnia MPK",Wilanowska,43
3,140581170,57261,2022-04-11 23:58:19,2022-04-12 00:01:19,Żeromskiego / Daszyńskiego,Promenady Wrocławskie,3
4,140580889,651489,2022-04-11 23:43:44,2022-04-12 00:02:25,Szewska / Kazimierza Wielkiego ,Komandorska / Kamienna,19
5,140581098,651461,2022-04-11 23:54:02,2022-04-12 00:02:38,Wyszyńskiego / Szczytnicka,Żeromskiego / Daszyńskiego,9
6,140581141,651316,2022-04-11 23:56:18,2022-04-12 00:02:39,Plac Dominikański (Galeria Dominikańska),Dworzec Główny ,7
7,140581107,57405,2022-04-11 23:54:27,2022-04-12 00:02:41,Wyszyńskiego / Szczytnicka,Poza stacją,9
8,140581059,57863,2022-04-11 23:52:14,2022-04-12 00:02:54,Powstańców Śląskich/Orla,Wałbrzyska - pętla tramwajowa,11
9,140581152,57920,2022-04-11 23:56:58,2022-04-12 00:06:24,Kraszewskiego / Trzebnicka,Berenta / Kasprowicza,10
10,140543377,57710,2022-04-11 16:11:15,2022-04-12 00:06:41,Plac Dominikański (Galeria Dominikańska),Poza stacją,476
11,140581214,57388,2022-04-12 00:00:56,2022-04-12 00:07:05,Komandorska / Kamienna,Zaporoska / Gajowicka,7
12,140581233,57264,2022-04-12 00:02:22,2022-04-12 00:07:06,Powstańców Śląskich/Orla,Racławicka / Rymarska,5
13,140581157,650343,2022-04-11 23:57:31,2022-04-12 00:07:19,Walońska (Angel Poland Group),Szewska / Kazimierza Wielkiego ,10
14,140580698,650140,2022-04-11 23:34:19,2022-04-12 00:08:50,"Paprotna / Obornicka, zajezdnia MPK",Stabłowicka / Główna ,35
15,140581209,57619,2022-04-12 00:00:34,2022-04-12 00:10:13,Promenady Wrocławskie,Drobnera / Plac Bema,10
16,140581204,651231,2022-04-12 00:00:21,2022-04-12 00:10:19,Promenady Wrocławskie,Drobnera / Plac Bema,10
17,140581258,650319,2022-04-12 00:04:05,2022-04-12 00:11:09,al. Kochanowskiego / Śniadeckich ,Rondo Reagana,8
18,140581335,57311,2022-04-12 00:09:14,2022-04-12 00:14:00,al. Poprzeczna / stacja kolejowa,Sołtysowicka / Redycka,5
19,140581361,650087,2022-04-12 00:10:37,2022-04-12 00:15:23,Piłsudskiego 13 od Jump Hall,Pereca / Grabiszyńska,5
