,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,143686558,57053,2022-05-11 23:48:15,2022-05-12 00:01:08,Plac Grunwaldzki (DS Ołówek),Piaskowa / św. Ducha,13
1,143682418,57758,2022-05-11 22:43:15,2022-05-12 00:01:50,Plac Grunwaldzki (DS Ołówek),Poza stacją,79
2,143687076,650469,2022-05-11 23:58:02,2022-05-12 00:01:56,Karwińska / Opolska,Opolska / pętla tramwajowa,4
3,143686855,57114,2022-05-11 23:53:27,2022-05-12 00:02:06,Powstańcow Śląskich / Aleja Hallera,Krucza / Mielecka / Stalowa,9
4,143687067,57908,2022-05-11 23:57:42,2022-05-12 00:02:06,Legnicka / Młodych Techników,Legnicka / Zachodnia ,5
5,143687072,650052,2022-05-11 23:57:56,2022-05-12 00:02:07,Karwińska / Opolska,Opolska / pętla tramwajowa,5
6,143686501,650428,2022-05-11 23:47:18,2022-05-12 00:02:21,Grabiszyńska / Stalowa,Drobnera / Dubois,16
7,143686468,650460,2022-05-11 23:46:43,2022-05-12 00:02:24,al. Karkonoska / Jeździecka,Aleja Bielany,16
8,143686872,650487,2022-05-11 23:53:51,2022-05-12 00:02:26,Janiszewskiego (PWr),Kościuszki / Komuny Paryskiej / Zgodna,9
9,143686575,651045,2022-05-11 23:48:34,2022-05-12 00:02:38,al. Karkonoska / Jeździecka,Aleja Bielany,15
10,143686835,57026,2022-05-11 23:53:07,2022-05-12 00:02:55,Poza stacją,Dyrekcyjna / Borowska (Wroclavia),10
11,143686521,651466,2022-05-11 23:47:41,2022-05-12 00:02:59,Plac Legionów,Piaskowa / św. Ducha,16
12,143686833,57513,2022-05-11 23:53:05,2022-05-12 00:03:00,Poza stacją,Dyrekcyjna / Borowska (Wroclavia),10
13,143686935,57310,2022-05-11 23:54:56,2022-05-12 00:03:06,al. Armii Krajowej / Borowska,Świeradowska / Krynicka,9
14,143686951,651155,2022-05-11 23:55:14,2022-05-12 00:03:21,Plac Powstańców Śląskich,Krzycka / Aleja Karkonoska (Park Południowy),9
15,143687168,57502,2022-05-12 00:00:29,2022-05-12 00:03:36,Powstańców Śląskich/Orla,Powstańcow Śląskich / Aleja Hallera,4
16,143687074,651104,2022-05-11 23:57:58,2022-05-12 00:03:54,Lotnicza / Metalowców,Lotnicza / Bajana,6
17,143687260,650137,2022-05-12 00:02:23,2022-05-12 00:04:24,Hermanowska / Kołobrzeska,Hermanowska / Kołobrzeska,3
18,143686834,650470,2022-05-11 23:53:07,2022-05-12 00:04:28,Poza stacją,Poza stacją,12
19,143687045,651159,2022-05-11 23:57:07,2022-05-12 00:04:30,Piaskowa / św. Ducha,Traugutta / Pułaskiego,8
20,143687222,651457,2022-05-12 00:01:19,2022-05-12 00:04:45,Drobnera / Dubois,Plac Uniwersytecki (UWr),4
21,143684052,57703,2022-05-11 23:05:24,2022-05-12 00:05:05,Poza stacją,Skarbowców / Wietrzna,60
22,143686810,650692,2022-05-11 23:52:27,2022-05-12 00:05:05,Sienkiewicza / Wyszyńskiego,Koszarowa / UWr,13
23,143686919,650050,2022-05-11 23:54:46,2022-05-12 00:05:17,Rondo Reagana,Na Grobli (PWr - Geocentrum),11
24,143687073,650074,2022-05-11 23:57:58,2022-05-12 00:05:17,Ślężna / Kamienna (Uniw. Ekonomiczny),Zaporoska / Gajowicka,8
25,143687167,651307,2022-05-12 00:00:28,2022-05-12 00:05:19,Żmigrodzka / Broniewskiego,Bezpieczna / Obornicka,5
26,143686969,650285,2022-05-11 23:55:27,2022-05-12 00:05:23,Rondo Reagana,Na Grobli (PWr - Geocentrum),10
27,143679639,651261,2022-05-11 22:13:10,2022-05-12 00:05:27,Kościuszki / Pułaskiego,Skarbowców / Wietrzna,113
28,143683991,650600,2022-05-11 23:04:43,2022-05-12 00:05:33,Poza stacją,Skarbowców / Wietrzna,61
29,143686815,650715,2022-05-11 23:52:35,2022-05-12 00:05:38,al. Armii Krajowej / Bardzka,Gazowa / Międzyleska,14
30,143686598,57990,2022-05-11 23:48:57,2022-05-12 00:05:44,Plac Legionów,Piaskowa / św. Ducha,17
31,143684009,651111,2022-05-11 23:04:54,2022-05-12 00:05:46,Poza stacją,Skarbowców / Wietrzna,61
32,143687288,650894,2022-05-12 00:03:07,2022-05-12 00:05:48,Reymonta / Kleczkowska,Plac Staszica,3
33,143686928,651512,2022-05-11 23:54:52,2022-05-12 00:06:22,pl. Orląt Lwowskich,Legnicka (Park Magnolia),12
34,143686320,57154,2022-05-11 23:43:37,2022-05-12 00:06:42,Traugutta / Pułaskiego,Zaporoska / Gajowicka,24
35,143686869,650603,2022-05-11 23:53:49,2022-05-12 00:07:02,Kamienna / Tomaszowska,Jagodzińska / Buforowa,14
36,143686825,650096,2022-05-11 23:52:49,2022-05-12 00:07:12,Kamienna / Tomaszowska,Jagodzińska / Buforowa,15
37,143687311,650809,2022-05-12 00:03:27,2022-05-12 00:07:16,Drobnera / Dubois,Drobnera / Plac Bema,4
38,143686289,57656,2022-05-11 23:42:52,2022-05-12 00:07:42,Kołłątaja / Podwale,Poza stacją,25
39,143687087,650372,2022-05-11 23:58:18,2022-05-12 00:07:47,al. Kochanowskiego / Kopernika,Mickiewicza / pętla tramwajowa,10
40,143686297,650834,2022-05-11 23:42:56,2022-05-12 00:07:50,Kołłątaja / Podwale,Poza stacją,25
41,143674036,57949,2022-05-11 21:23:44,2022-05-12 00:07:57,Wita Stwosza / Szewska,Wita Stwosza / Szewska,165
42,143686524,650920,2022-05-11 23:47:43,2022-05-12 00:08:05,Legnicka / Młodych Techników,Drzewieckiego / Dedala,21
43,143686412,57453,2022-05-11 23:45:32,2022-05-12 00:08:07,Dworzec Główny ,Kozanowska / Pilczycka,23
44,143687104,57410,2022-05-11 23:58:31,2022-05-12 00:08:09,pl. Orląt Lwowskich,Śrubowa / Strzegomska,10
45,143686832,650926,2022-05-11 23:53:00,2022-05-12 00:08:10,Powstańców Śląskich/Orla,Grabiszyńska / Aleja Hallera,16
46,143686922,651539,2022-05-11 23:54:47,2022-05-12 00:08:26,Rynek,Promenady Wrocławskie,14
47,143686914,57929,2022-05-11 23:54:40,2022-05-12 00:08:31,Plac Uniwersytecki (UWr),Grabiszyńska / Stalowa,14
