,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,136980878,57053,2022-02-11 23:50:12,2022-02-12 00:01:30,Na Ostatnim Groszu,Bystrzycka / Idzikowskiego,12
1,136981006,650940,2022-02-11 23:56:19,2022-02-12 00:01:37,Lotnicza / Bajana,Pilczycka / Kozanowska,6
2,136981181,57287,2022-02-12 00:05:22,2022-02-12 00:05:55,Powstańców Śląskich (Arkady Wrocławskie),Powstańców Śląskich (Arkady Wrocławskie),1
3,136981131,57373,2022-02-12 00:03:06,2022-02-12 00:07:07,Lotnicza / Na Ostatnim Groszu,Lotnicza / Bajana,5
4,136981230,650193,2022-02-12 00:07:29,2022-02-12 00:08:01,Powstańców Śląskich (Arkady Wrocławskie),Powstańców Śląskich (Arkady Wrocławskie),1
5,136981155,57798,2022-02-12 00:04:30,2022-02-12 00:08:34,Powstańców Śląskich (Arkady Wrocławskie),Powstańców Śląskich (Arkady Wrocławskie),5
6,136981233,650510,2022-02-12 00:07:43,2022-02-12 00:11:52,Graniczna / Strzegomska,Strzegomska / Rogowska ,5
7,136981094,650729,2022-02-12 00:00:53,2022-02-12 00:12:06,Szczęśliwa (Sky Tower),Wita Stwosza / Szewska,12
8,136981279,57140,2022-02-12 00:09:49,2022-02-12 00:14:11,Nowowiejska / Górnickiego,Plac Grunwaldzki (DS Ołówek),5
9,136981287,57460,2022-02-12 00:10:16,2022-02-12 00:18:31,Poza stacją,Poza stacją,9
10,136981265,57798,2022-02-12 00:09:08,2022-02-12 00:19:22,Powstańców Śląskich (Arkady Wrocławskie),Komandorska / Kamienna,11
11,136981271,57287,2022-02-12 00:09:34,2022-02-12 00:21:33,Powstańców Śląskich (Arkady Wrocławskie),Kamienna / Tomaszowska,12
12,136981493,650654,2022-02-12 00:18:53,2022-02-12 00:22:17,Fosa Miejska ,Rynek,4
13,136981579,650003,2022-02-12 00:23:07,2022-02-12 00:23:34,Kościuszki / Pułaskiego,Kościuszki / Pułaskiego,1
14,136981485,57336,2022-02-12 00:18:33,2022-02-12 00:25:04,Kościuszki / Komuny Paryskiej / Zgodna,Świdnicka / Piłsudskiego (Hotel Scandic),7
15,136981602,650087,2022-02-12 00:23:54,2022-02-12 00:25:18,Kościuszki / Pułaskiego,Kościuszki / Pułaskiego,2
16,136981496,650725,2022-02-12 00:19:00,2022-02-12 00:25:30,Konduktorska,Mościckiego / Chińska ,7
17,136981476,651205,2022-02-12 00:18:03,2022-02-12 00:25:33,"Paprotna / Obornicka, zajezdnia MPK",Bałtycka / Żmigrodzka,8
18,136981469,650393,2022-02-12 00:17:41,2022-02-12 00:25:47,Krakowska / Leroy Merlin,Karwińska / Opolska,9
19,136981428,651157,2022-02-12 00:16:07,2022-02-12 00:27:19,Nowowiejska / Wyszyńskiego,Fosa Miejska ,12
20,136981501,57171,2022-02-12 00:19:11,2022-02-12 00:27:36,Szewska / Kazimierza Wielkiego ,Wyszyńskiego / Szczytnicka,9
21,136981638,650003,2022-02-12 00:25:35,2022-02-12 00:27:39,Kościuszki / Pułaskiego,Kościuszki / Pułaskiego,3
22,136981600,651002,2022-02-12 00:23:49,2022-02-12 00:28:46,Fosa Miejska ,Rynek,5
23,136981402,651390,2022-02-12 00:15:23,2022-02-12 00:29:56,Nowowiejska / Jedności Narodowej,Wróblewskiego (Teki),15
24,136981632,650432,2022-02-12 00:25:23,2022-02-12 00:30:10,Zaporoska / Grabiszyńska,Pereca / Grabiszyńska,5
25,136981644,650019,2022-02-12 00:25:50,2022-02-12 00:30:15,Zaporoska / Grabiszyńska,Pereca / Grabiszyńska,5
26,136981262,651232,2022-02-12 00:09:05,2022-02-12 00:30:34,Powstańców Śląskich/Orla,Tarnogajska / Klimasa,22
27,136981482,651166,2022-02-12 00:18:19,2022-02-12 00:31:19,Kołłątaja / Podwale,al. Armii Krajowej / Borowska,13
28,136981824,651002,2022-02-12 00:33:42,2022-02-12 00:36:41,Rynek,Poza stacją,3
29,136981953,57672,2022-02-12 00:39:32,2022-02-12 00:41:52,al. Armii Krajowej / Bardzka,al. Armii Krajowej / Bardzka,3
30,136981674,650292,2022-02-12 00:27:19,2022-02-12 00:42:26,Kazimierza Wielkiego (Helios),Plac Legionów,16
31,136981444,57447,2022-02-12 00:16:43,2022-02-12 00:42:44,Plac Dominikański (Galeria Dominikańska),Poza stacją,27
32,136981817,57770,2022-02-12 00:33:20,2022-02-12 00:43:04,Traugutta / Pułaskiego,Kazimierza Wielkiego (Helios),10
33,136981887,57509,2022-02-12 00:36:44,2022-02-12 00:43:35,Szczęśliwa (Sky Tower),Poza stacją,7
34,136981693,650636,2022-02-12 00:28:07,2022-02-12 00:46:36,Traugutta / Pułaskiego,Tarnogajska / Klimasa,19
