,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,135814949,650811,2022-01-13 23:51:39,2022-01-14 00:01:58,Strzegomska / Rogowska ,Rogowska/Sukielicka,11
1,135814934,650409,2022-01-13 23:49:40,2022-01-14 00:06:07,Ślężna / Kamienna (Uniw. Ekonomiczny),Przyjaźni / Karkonoska,17
2,135815057,650038,2022-01-13 23:59:28,2022-01-14 00:09:00,Reymonta / Kleczkowska,Poniatowskiego / Oleśnicka,10
3,135815146,650535,2022-01-14 00:08:45,2022-01-14 00:11:52,Jedności Narodowej / Wyszyńskiego,Nowowiejska / Jedności Narodowej,4
4,135815001,57199,2022-01-13 23:54:50,2022-01-14 00:12:17,Rondo Reagana,Wita Stwosza / Szewska,18
5,135815018,650594,2022-01-13 23:55:50,2022-01-14 00:12:34,Rondo Reagana,Wita Stwosza / Szewska,17
6,135815166,57399,2022-01-14 00:11:25,2022-01-14 00:15:31,Poza stacją,Dworzec Główny ,5
7,135815144,57476,2022-01-14 00:08:31,2022-01-14 00:20:01,Hubska / Prudnicka,Powstańców Śląskich (Arkady Wrocławskie),12
8,135815202,57555,2022-01-14 00:14:42,2022-01-14 00:24:51,Olszewskiego / Spółdzielcza,Stadion Olimpijski,11
9,135815212,57256,2022-01-14 00:15:42,2022-01-14 00:25:58,Dworzec Główny ,Kamienna / Borowska (Aquapark),11
10,135815237,651112,2022-01-14 00:18:17,2022-01-14 00:30:21,Kamienna / Borowska (Aquapark),Borowska (Uniw. Szpital Kliniczny),13
11,135815288,57476,2022-01-14 00:22:43,2022-01-14 00:30:48,Powstańców Śląskich (Arkady Wrocławskie),Ślężna / Kamienna (Uniw. Ekonomiczny),9
12,135815203,57255,2022-01-14 00:14:49,2022-01-14 00:32:33,Poza stacją,Mościckiego (stacja kolejowa),18
13,135815350,57494,2022-01-14 00:28:05,2022-01-14 00:34:32,Ślężna / Kamienna (Uniw. Ekonomiczny),"Grochowa / Jemiołowa,",7
14,135815291,651145,2022-01-14 00:22:51,2022-01-14 00:37:49,Klecińska (Wrocław Grabiszyn),Strzegomska / Rogowska ,15
15,135815435,57256,2022-01-14 00:37:31,2022-01-14 00:41:10,Kamienna / Borowska (Aquapark),al. Armii Krajowej / Borowska,4
16,135815437,57330,2022-01-14 00:37:39,2022-01-14 00:41:13,Żmigrodzka / Broniewskiego,Poza stacją,4
17,135730358,57608,2022-01-12 02:44:40,2022-01-14 00:45:30,Aleja Kromera,Jedności Narodowej / Wyszyńskiego,2761
18,135815491,651247,2022-01-14 00:43:28,2022-01-14 00:45:39,Kamienna / Borowska (Aquapark),Kamienna / Tomaszowska,3
19,135815375,650800,2022-01-14 00:31:00,2022-01-14 00:46:01,Ślężna / Kamienna (Uniw. Ekonomiczny),Grota-Roweckiego / Parafialna,16
20,135815524,57863,2022-01-14 00:48:02,2022-01-14 00:59:37,Rondo Reagana,Wróblewskiego (Teki),12
21,135815501,650437,2022-01-14 00:45:08,2022-01-14 01:00:27,"Paprotna / Obornicka, zajezdnia MPK",Waniliowa / Cynamonowa,16
22,135815563,57198,2022-01-14 00:52:45,2022-01-14 01:00:45,"Paprotna / Obornicka, zajezdnia MPK",Żmigrodzka / Broniewskiego,8
23,135815540,651261,2022-01-14 00:49:58,2022-01-14 01:03:20,Powstańców Śląskich/Orla,Ślężna / Kamienna (Uniw. Ekonomiczny),14
24,135815614,651322,2022-01-14 01:01:57,2022-01-14 01:04:10,Sienkiewicza / Wyszyńskiego,Nowowiejska / Górnickiego,3
25,135815591,57596,2022-01-14 00:56:57,2022-01-14 01:04:53,Wyszyńskiego / Szczytnicka,Wyszyńskiego / Szczytnicka,8
26,135815604,650433,2022-01-14 00:59:21,2022-01-14 01:05:55,Bacciarellego / pętla autobusowa,Olszewskiego / Spółdzielcza,7
27,135815613,650594,2022-01-14 01:01:36,2022-01-14 01:06:17,Wita Stwosza / Szewska,Drobnera / Plac Bema,5
28,135815640,57153,2022-01-14 01:05:48,2022-01-14 01:08:12,Rynek,Rynek,3
29,135815650,651530,2022-01-14 01:06:28,2022-01-14 01:15:35,Pereca / Grabiszyńska,Dworzec Główny ,10
30,135815692,650189,2022-01-14 01:14:31,2022-01-14 01:21:47,Legnicka / Młodych Techników,Świdnicka / Piłsudskiego (Hotel Scandic),8
31,135815717,57770,2022-01-14 01:17:47,2022-01-14 01:23:58,Bezpieczna / Obornicka,Kamieńskiego / Jutrosińska,7
32,135815787,650661,2022-01-14 01:26:25,2022-01-14 01:37:05,Młodych Techników,Rynek,11
33,135815821,651129,2022-01-14 01:31:05,2022-01-14 01:37:34,Krzywoustego / Korona,al. Brücknera / Kwidzyńska,7
34,135815825,651131,2022-01-14 01:31:38,2022-01-14 01:37:43,Krzywoustego / Korona,al. Brücknera / Kwidzyńska,7
35,135815804,57021,2022-01-14 01:28:39,2022-01-14 01:40:06,Legnicka / Wejherowska,Osobowicka - pętla tramwajowa,12
36,135815861,57199,2022-01-14 01:38:20,2022-01-14 01:42:36,Wita Stwosza / Szewska,Drobnera / Dubois,5
37,135815786,651080,2022-01-14 01:26:12,2022-01-14 01:42:44,Kozanowska / Pilczycka,Traktatowa (przystanek kolejowy),17
38,135815883,650594,2022-01-14 01:41:29,2022-01-14 01:46:40,Drobnera / Plac Bema,Sienkiewicza / Piastowska,6
39,135815892,57871,2022-01-14 01:43:57,2022-01-14 01:51:40,Legnicka / Młodych Techników,Legnicka / Młodych Techników,8
40,135815935,650303,2022-01-14 01:51:23,2022-01-14 01:55:48,Nowowiejska / Wyszyńskiego,Jedności Narodowej / Wyszyńskiego,5
41,135815936,57775,2022-01-14 01:51:36,2022-01-14 01:55:56,Żeromskiego / Kluczborska,Jedności Narodowej / Wyszyńskiego,5
42,135815981,57776,2022-01-14 02:05:48,2022-01-14 02:14:52,Plac Uniwersytecki (UWr),Rynek,10
43,135816002,650452,2022-01-14 02:10:12,2022-01-14 02:21:19,Młodych Techników,pl. Powstańców Wielkopolskich,12
44,135816047,650189,2022-01-14 02:18:36,2022-01-14 02:28:08,Świdnicka / Piłsudskiego (Hotel Scandic),Kościuszki / Komuny Paryskiej / Zgodna,10
45,135816015,57422,2022-01-14 02:12:27,2022-01-14 02:29:27,Otyńska,Pilczycka / Kozanowska,17
46,135816064,651261,2022-01-14 02:21:35,2022-01-14 02:32:41,Ślężna / Kamienna (Uniw. Ekonomiczny),"Grochowa / Jemiołowa,",12
47,135816026,57931,2022-01-14 02:14:28,2022-01-14 02:44:33,Poza stacją,Buforowa - Vivaldiego,31
48,135816233,57399,2022-01-14 03:07:53,2022-01-14 03:09:13,Dworzec Główny ,Dworzec Główny ,2
49,135816240,651530,2022-01-14 03:09:48,2022-01-14 03:14:37,Dworzec Główny ,Kościuszki / Komuny Paryskiej / Zgodna,5
50,135816283,57256,2022-01-14 03:23:51,2022-01-14 03:31:31,al. Armii Krajowej / Borowska,Dyrekcyjna / Borowska (Wroclavia),8
51,135816255,650251,2022-01-14 03:15:02,2022-01-14 03:31:43,Zaporoska / Wielka / Krucza,Nyska / Jesionowa,17
52,135816289,650603,2022-01-14 03:26:34,2022-01-14 03:39:05,Powstańców Śląskich/Orla,Zwycięska / Ołtaszyńska,13
53,135816295,57198,2022-01-14 03:29:11,2022-01-14 03:39:16,Żmigrodzka / Broniewskiego,Żmigrodzka / Marino,11
54,135816292,57334,2022-01-14 03:28:18,2022-01-14 03:39:23,Powstańcow Śląskich / Aleja Hallera,Powstańcow Śląskich / Aleja Hallera,12
55,135816297,651260,2022-01-14 03:29:34,2022-01-14 03:42:47,Powstańcow Śląskich / Aleja Hallera,Powstańcow Śląskich / Aleja Hallera,14
56,135816323,651381,2022-01-14 03:40:11,2022-01-14 03:44:52,Promenady Wrocławskie,Nowowiejska / Jedności Narodowej,5
57,135816322,650603,2022-01-14 03:39:43,2022-01-14 03:50:08,Zwycięska / Ołtaszyńska,Poza stacją,11
58,135816344,651222,2022-01-14 03:49:15,2022-01-14 03:51:17,Poza stacją,Czekoladowa / Wałbrzyska,3
59,135816348,651379,2022-01-14 03:50:17,2022-01-14 03:56:09,Ślężna / Aleja Wiśniowa,Poza stacją,6
60,135816338,650550,2022-01-14 03:45:09,2022-01-14 03:57:02,Śrubowa / Strzegomska,Dworzec Główny ,12
61,135816351,650176,2022-01-14 03:51:16,2022-01-14 04:08:30,Stabłowicka / Główna ,Kozanowska / Pilczycka,18
62,135816346,651112,2022-01-14 03:49:59,2022-01-14 04:19:44,Borowska (Uniw. Szpital Kliniczny),Powstańców Śląskich/Orla,30
63,135816415,650636,2022-01-14 04:19:21,2022-01-14 04:19:55,Koszarowa / UWr,Koszarowa / UWr,1
64,135816393,650176,2022-01-14 04:09:17,2022-01-14 04:25:18,Kozanowska / Pilczycka,"Paprotna / Obornicka, zajezdnia MPK",17
65,135816456,650234,2022-01-14 04:36:22,2022-01-14 04:39:42,Opolska / Siemianowicka,Opolska / pętla tramwajowa,4
