,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,142351128,650382,2022-05-01 21:42:34,2022-05-02 00:00:02,Żeromskiego / Kluczborska,Żeromskiego / Kluczborska,138
1,142357316,650086,2022-05-01 23:54:10,2022-05-02 00:01:27,Zachodnia / Poznańska,Kazimierza Wielkiego (Helios),8
2,142357295,57787,2022-05-01 23:53:46,2022-05-02 00:01:31,Zachodnia / Poznańska,Kazimierza Wielkiego (Helios),8
3,142357278,57512,2022-05-01 23:53:16,2022-05-02 00:01:33,Kościuszki / Pułaskiego,Hubska / Prudnicka,9
4,142356736,57729,2022-05-01 23:34:46,2022-05-02 00:01:37,Wróblewskiego (ZOO),Świdnicka / Piłsudskiego (Hotel Scandic),27
5,142357489,651359,2022-05-02 00:00:53,2022-05-02 00:01:49,Kamienna / Borowska (Aquapark),Kamienna / Borowska (Aquapark),1
6,142356724,57823,2022-05-01 23:34:30,2022-05-02 00:01:53,Wróblewskiego (ZOO),Świdnicka / Piłsudskiego (Hotel Scandic),28
7,142357248,650499,2022-05-01 23:52:24,2022-05-02 00:02:00,Kościuszki / Pułaskiego,Hubska / Prudnicka,10
8,142357477,651102,2022-05-02 00:00:26,2022-05-02 00:02:31,Promenady Wrocławskie,Poza stacją,3
9,142357188,57331,2022-05-01 23:50:10,2022-05-02 00:02:32,Walońska (Angel Poland Group),Promenady Wrocławskie,13
10,142356682,650788,2022-05-01 23:33:03,2022-05-02 00:02:35,Wróblewskiego (ZOO),Buforowa - Vivaldiego,30
11,142357379,651517,2022-05-01 23:56:35,2022-05-02 00:02:36,al. Poprzeczna / stacja kolejowa,Sołtysowicka / Redycka,7
12,142357549,57655,2022-05-02 00:02:28,2022-05-02 00:03:00,Plac Powstańców Warszawy (Muzeum Narodowe),Plac Powstańców Warszawy (Muzeum Narodowe),1
13,142357116,650578,2022-05-01 23:47:47,2022-05-02 00:03:15,Wita Stwosza / Szewska,Nowowiejska / Górnickiego,16
14,142357276,650988,2022-05-01 23:53:13,2022-05-02 00:03:48,Świdnicka / Piłsudskiego (Hotel Scandic),Grabiszyńska / Stalowa,11
15,142357183,57714,2022-05-01 23:49:55,2022-05-02 00:03:55,Wita Stwosza / Szewska,Wróblewskiego (ZOO),14
16,142357005,650435,2022-05-01 23:44:03,2022-05-02 00:04:23,Plac Kościuszki (Renoma),Legnicka (Park Magnolia),21
17,142357382,651291,2022-05-01 23:56:40,2022-05-02 00:04:53,Aleja Hallera / Mielecka,Poza stacją,9
