,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,142246422,651291,2022-04-30 23:52:31,2022-05-01 00:00:51,Powstańcow Śląskich / Aleja Hallera,Krucza / Mielecka / Stalowa,9
1,142246060,650528,2022-04-30 23:45:04,2022-05-01 00:01:52,Lotnicza / Na Ostatnim Groszu,Kosmonautów / Glinianki / WUWA2,17
2,142246064,57522,2022-04-30 23:45:12,2022-05-01 00:01:52,Lotnicza / Na Ostatnim Groszu,Kosmonautów / Glinianki / WUWA2,17
3,142246446,650051,2022-04-30 23:52:50,2022-05-01 00:02:42,Szczęśliwa (Sky Tower),Kazimierza Wielkiego (Helios),10
4,142246129,650146,2022-04-30 23:46:28,2022-05-01 00:03:10,Dworzec Główny ,Kurkowa / Dubois,17
5,142246117,651175,2022-04-30 23:46:08,2022-05-01 00:03:20,Dworzec Główny ,Kurkowa / Dubois,18
6,142197674,58002,2022-04-30 16:00:39,2022-05-01 00:03:35,Plac Dominikański (Galeria Dominikańska),Plac Dominikański (Galeria Dominikańska),483
7,142246587,651000,2022-04-30 23:55:27,2022-05-01 00:04:25,Kamienna / Borowska (Aquapark),Świeradowska (Ferio Gaj ),9
8,142246428,57360,2022-04-30 23:52:35,2022-05-01 00:04:33,Bystrzycka / Idzikowskiego,Legnicka / Wejherowska,12
9,142246520,650865,2022-04-30 23:54:21,2022-05-01 00:04:39,Plac Jana Pawła II (Akademia Muzyczna),Legnicka (Park Magnolia),11
10,142246082,650669,2022-04-30 23:45:28,2022-05-01 00:05:27,Hallera / Odkrywców,Strzegomska / Rogowska ,20
11,142246265,650693,2022-04-30 23:48:58,2022-05-01 00:05:27,Rogowska / Zemska,Kozanowska / Pilczycka,17
12,142239657,57217,2022-04-30 21:54:36,2022-05-01 00:05:28,Rynek,Sienkiewicza / Wyszyńskiego,131
13,142239357,57713,2022-04-30 21:50:30,2022-05-01 00:05:54,Rynek,Sienkiewicza / Wyszyńskiego,136
14,142239391,57442,2022-04-30 21:50:59,2022-05-01 00:06:09,Rynek,Sienkiewicza / Wyszyńskiego,136
15,142246732,57496,2022-04-30 23:58:55,2022-05-01 00:06:31,Kurkowa / Dubois,Żeromskiego / Kluczborska,8
16,142246794,650783,2022-04-30 23:59:58,2022-05-01 00:06:52,Ślężna / Kamienna (Uniw. Ekonomiczny),Powstańców Śląskich (Arkady Wrocławskie),7
17,142246787,57266,2022-04-30 23:59:52,2022-05-01 00:07:01,Ślężna / Kamienna (Uniw. Ekonomiczny),Powstańców Śląskich (Arkady Wrocławskie),8
18,142246369,57582,2022-04-30 23:51:11,2022-05-01 00:07:03,Krzycka / Aleja Karkonoska (Park Południowy),Skarbowców / Wietrzna,16
19,142246185,651062,2022-04-30 23:47:22,2022-05-01 00:07:17,Sienkiewicza / Wyszyńskiego,Nyska / Jesionowa,20
20,142247122,650052,2022-05-01 00:07:07,2022-05-01 00:07:33,Rondo Reagana,Rondo Reagana,1
21,142246301,57708,2022-04-30 23:49:42,2022-05-01 00:07:36,Powstańców Śląskich (Arkady Wrocławskie),Poza stacją,18
22,142227071,650047,2022-04-30 19:38:14,2022-05-01 00:07:47,Rondo Reagana,Nyska / Jesionowa,270
