,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,140785117,650781,2022-04-13 23:42:53,2022-04-14 00:00:00,Wita Stwosza / Szewska,Świdnicka / Piłsudskiego (Hotel Scandic),18
1,140785400,650446,2022-04-13 23:51:30,2022-04-14 00:00:05,Powstańców Śląskich/Orla,Racławicka / Rymarska,9
2,140785254,650642,2022-04-13 23:47:38,2022-04-14 00:00:08,al. Kochanowskiego / Śniadeckich ,Jedności Narodowej / Wyszyńskiego,13
3,140785526,650441,2022-04-13 23:55:07,2022-04-14 00:00:38,Dyrekcyjna / Borowska (Wroclavia),Świdnicka / Piłsudskiego (Hotel Scandic),6
4,140785426,57118,2022-04-13 23:52:12,2022-04-14 00:00:41,Poza stacją,Legnicka (Park Magnolia),9
5,140785385,650036,2022-04-13 23:51:11,2022-04-14 00:00:44,pl. Orląt Lwowskich,Legnicka / Zachodnia ,10
6,140785462,650213,2022-04-13 23:53:13,2022-04-14 00:02:20,Traugutta / Pułaskiego,Krakowska / Leroy Merlin,10
7,140785592,57595,2022-04-13 23:57:49,2022-04-14 00:02:44,Plac Staszica,Nowowiejska / Jedności Narodowej,5
8,140785596,651493,2022-04-13 23:57:51,2022-04-14 00:03:25,Drobnera / Dubois,Drobnera / Dubois,6
9,140785497,650881,2022-04-13 23:54:27,2022-04-14 00:05:02,Otyńska,Graniczna / Strzegomska,11
10,140785023,650019,2022-04-13 23:40:29,2022-04-14 00:05:23,Powstańców Śląskich/Orla,Ślężna / Kamienna (Uniw. Ekonomiczny),25
11,140785003,57656,2022-04-13 23:39:52,2022-04-14 00:05:28,Powstańców Śląskich/Orla,Ślężna / Kamienna (Uniw. Ekonomiczny),26
12,140784991,650336,2022-04-13 23:39:27,2022-04-14 00:05:34,Powstańców Śląskich (Arkady Wrocławskie),Wyszyńskiego / Szczytnicka,27
13,140783361,57003,2022-04-13 23:01:15,2022-04-14 00:05:58,pl. Powstańców Wielkopolskich,Poza stacją,65
14,140785376,57943,2022-04-13 23:50:49,2022-04-14 00:06:15,Poniatowskiego / Oleśnicka,Traugutta / Kościuszki,16
15,140785176,650680,2022-04-13 23:45:15,2022-04-14 00:06:45,Poza stacją,Plac Strzegomski / Poznańska,22
16,140785585,650272,2022-04-13 23:57:35,2022-04-14 00:09:08,Kołłątaja / Podwale,Zaporoska / Grabiszyńska,12
17,140785605,650339,2022-04-13 23:58:06,2022-04-14 00:09:12,Plac Dominikański (Galeria Dominikańska),Żeromskiego / Kluczborska,12
18,140785543,650118,2022-04-13 23:55:51,2022-04-14 00:09:14,Rynek,Śrubowa / Strzegomska,14
19,140785609,650486,2022-04-13 23:58:12,2022-04-14 00:09:27,Promenady Wrocławskie,Plac Uniwersytecki (UWr),12
20,140785546,651348,2022-04-13 23:55:59,2022-04-14 00:10:17,Gajowicka,"Grochowa / Jemiołowa,",15
21,140785788,650441,2022-04-14 00:03:37,2022-04-14 00:10:43,Świdnicka / Piłsudskiego (Hotel Scandic),Ślężna / Kamienna (Uniw. Ekonomiczny),8
22,140785805,57344,2022-04-14 00:04:20,2022-04-14 00:10:53,Drobnera / Plac Bema,Kołłątaja / Podwale,7
23,140785736,57854,2022-04-14 00:02:18,2022-04-14 00:12:13,Świeradowska / Krynicka,Poza stacją,10
24,140785746,57811,2022-04-14 00:02:31,2022-04-14 00:12:19,Świeradowska / Krynicka,Poza stacją,10
25,140785617,650975,2022-04-13 23:58:24,2022-04-14 00:12:24,Plac Staszica,Kołłątaja / Podwale,14
26,140785891,650188,2022-04-14 00:06:25,2022-04-14 00:12:25,Szewska / Kazimierza Wielkiego ,Traugutta / Pułaskiego,6
27,140785905,650899,2022-04-14 00:07:05,2022-04-14 00:12:55,Tarnogajska / Klimasa,al. Armii Krajowej / Bardzka,6
28,140785678,650781,2022-04-14 00:00:38,2022-04-14 00:13:13,Świdnicka / Piłsudskiego (Hotel Scandic),Ślężna / Skierniewicka,13
29,140785839,651203,2022-04-14 00:05:18,2022-04-14 00:13:38,Kamienna / Borowska (Aquapark),Borowska (Uniw. Szpital Kliniczny),9
30,140785834,651209,2022-04-14 00:05:12,2022-04-14 00:13:39,Kamienna / Borowska (Aquapark),Borowska (Uniw. Szpital Kliniczny),9
31,140785971,650606,2022-04-14 00:09:37,2022-04-14 00:14:02,Powstańców Śląskich/Orla,Powstańców Śląskich/Orla,5
32,140785731,651253,2022-04-14 00:02:10,2022-04-14 00:14:05,Grabiszyńska / Aleja Hallera,Racławicka / Rymarska,12
33,140785824,651529,2022-04-14 00:04:49,2022-04-14 00:14:14,Szewska / Kazimierza Wielkiego ,Kościuszki / Pułaskiego,10
34,140785771,57979,2022-04-14 00:03:18,2022-04-14 00:14:17,Grabiszyńska / Aleja Hallera,Racławicka / Rymarska,11
35,140786081,651496,2022-04-14 00:14:38,2022-04-14 00:14:55,Szewska / Kazimierza Wielkiego ,Szewska / Kazimierza Wielkiego ,1
36,140785876,57035,2022-04-14 00:06:07,2022-04-14 00:15:13,Piaskowa / św. Ducha,Promenady Wrocławskie,10
37,140785978,650205,2022-04-14 00:09:50,2022-04-14 00:16:02,Wróblewskiego (Teki),al. Kochanowskiego / Kopernika,7
38,140785901,57967,2022-04-14 00:06:58,2022-04-14 00:16:35,Kamienna / Borowska (Aquapark),Borowska (Uniw. Szpital Kliniczny),10
39,140785741,651155,2022-04-14 00:02:26,2022-04-14 00:16:43,Rondo Reagana,Kamienna / Tomaszowska,15
40,140785970,650056,2022-04-14 00:09:37,2022-04-14 00:17:02,Olszewskiego / Spółdzielcza,Wróblewskiego (Teki),8
41,140785877,650248,2022-04-14 00:06:09,2022-04-14 00:17:25,Dworzec Główny ,Nyska / Jesionowa,12
42,140785962,651150,2022-04-14 00:09:08,2022-04-14 00:17:26,Dworzec Główny ,Nyska / Jesionowa,9
43,140785851,650429,2022-04-14 00:05:34,2022-04-14 00:17:31,.RELOKACYJNA,Nyska / Jesionowa,12
44,140785521,650004,2022-04-13 23:55:00,2022-04-14 00:17:39,Drzewieckiego / Dedala,Legnicka / Wejherowska,23
45,140786063,651491,2022-04-14 00:13:34,2022-04-14 00:17:45,Poza stacją,Plac Dominikański (Galeria Dominikańska),5
46,140786175,651188,2022-04-14 00:18:26,2022-04-14 00:18:57,Poza stacją,Poza stacją,1
47,140786171,651493,2022-04-14 00:18:21,2022-04-14 00:18:59,Drobnera / Dubois,Drobnera / Dubois,1
48,140785928,650973,2022-04-14 00:07:52,2022-04-14 00:19:31,Plac Jana Pawła II (Akademia Muzyczna),Dyrekcyjna / Borowska (Wroclavia),12
49,140785917,651375,2022-04-14 00:07:26,2022-04-14 00:19:53,Kosmonautów / Glinianki / WUWA2,Maślicka / Stodolna,13
50,140786043,650163,2022-04-14 00:12:40,2022-04-14 00:20:20,Wita Stwosza / Szewska,Kościuszki / Komuny Paryskiej / Zgodna,8
51,140785983,57502,2022-04-14 00:09:54,2022-04-14 00:20:21,Plac Strzegomski / Poznańska,Plac Strzegomski / Poznańska,11
52,140785912,650150,2022-04-14 00:07:13,2022-04-14 00:20:42,Pereca / Grabiszyńska,Plac Jana Pawła II (Akademia Muzyczna),14
53,140785842,650343,2022-04-14 00:05:23,2022-04-14 00:20:46,Plac Uniwersytecki (UWr),Krakowska / Leroy Merlin,16
54,140786086,650513,2022-04-14 00:14:43,2022-04-14 00:21:26,Nowowiejska / Jedności Narodowej,Nowowiejska / Górnickiego,7
55,140785915,57863,2022-04-14 00:07:21,2022-04-14 00:21:43,Plac Dominikański (Galeria Dominikańska),Hubska / Prudnicka,15
56,140786013,651284,2022-04-14 00:11:18,2022-04-14 00:22:32,Poza stacją,Fosa Miejska ,12
57,140786135,650499,2022-04-14 00:16:35,2022-04-14 00:23:06,Bezpieczna / Obornicka,Kamieńskiego / Jutrosińska,7
58,140785179,650028,2022-04-13 23:45:17,2022-04-14 00:23:29,Dworzec Główny ,Strachocińska / Wieśniacza,39
59,140786117,650746,2022-04-14 00:15:51,2022-04-14 00:24:46,Poza stacją,Poza stacją,9
60,140786080,57394,2022-04-14 00:14:37,2022-04-14 00:24:55,Szewska / Kazimierza Wielkiego ,Plac Grunwaldzki / Polaka,11
61,140785562,57708,2022-04-13 23:56:53,2022-04-14 00:25:21,Kazimierza Wielkiego (Helios),Grota-Roweckiego / Parafialna,29
62,140786159,57315,2022-04-14 00:17:57,2022-04-14 00:25:28,Plac Grunwaldzki / Polaka,Wróblewskiego (ZOO),8
63,140786341,651111,2022-04-14 00:25:04,2022-04-14 00:25:55,Hallera / Odkrywców,Hallera / Odkrywców,1
64,140786363,57249,2022-04-14 00:25:48,2022-04-14 00:26:07,Szewska / Kazimierza Wielkiego ,Szewska / Kazimierza Wielkiego ,1
65,140786097,57981,2022-04-14 00:15:10,2022-04-14 00:26:10,Kamienna / Borowska (Aquapark),Świeradowska / Krynicka,11
66,140786270,651237,2022-04-14 00:21:54,2022-04-14 00:26:26,Mickiewicza / pętla tramwajowa,Mickiewicza / pętla tramwajowa,5
67,140786380,650128,2022-04-14 00:26:24,2022-04-14 00:26:49,Plac Grunwaldzki / Polaka,Plac Grunwaldzki / Polaka,1
68,140786078,57942,2022-04-14 00:14:28,2022-04-14 00:26:52,Powstańców Śląskich/Orla,Grabiszyńska / Aleja Hallera,13
69,140786279,57116,2022-04-14 00:22:34,2022-04-14 00:27:06,Mickiewicza / pętla tramwajowa,Mickiewicza / pętla tramwajowa,5
70,140786417,651550,2022-04-14 00:27:38,2022-04-14 00:28:00,Plac Dominikański (Galeria Dominikańska),Plac Dominikański (Galeria Dominikańska),1
71,140786415,650232,2022-04-14 00:27:36,2022-04-14 00:28:17,Mickiewicza / pętla tramwajowa,Mickiewicza / pętla tramwajowa,1
72,140786315,650977,2022-04-14 00:24:21,2022-04-14 00:28:36,Powstańcow Śląskich / Aleja Hallera,Zaporoska / Wielka / Krucza,5
73,140786085,651396,2022-04-14 00:14:39,2022-04-14 00:29:06,Kamienna / Tomaszowska,Piławska,15
74,140786329,650316,2022-04-14 00:24:48,2022-04-14 00:31:15,Plac Uniwersytecki (UWr),Drobnera / Plac Bema,7
75,140786273,57550,2022-04-14 00:22:13,2022-04-14 00:32:18,Plac Strzegomski / Poznańska,Kazimierza Wielkiego (Helios),11
76,140786540,651080,2022-04-14 00:32:06,2022-04-14 00:32:29,Otyńska,Otyńska,1
77,140786339,650978,2022-04-14 00:25:02,2022-04-14 00:32:49,Powstańcow Śląskich / Aleja Hallera,Zaporoska / Gajowicka,8
