,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,136507933,650629,2022-02-01 00:01:40,2022-02-01 00:04:13,Powstańcow Śląskich / Aleja Hallera,Plac Powstańców Śląskich,3
1,136507916,57526,2022-01-31 23:59:13,2022-02-01 00:04:17,Poza stacją,Komandorska / Kamienna,6
2,136507674,57732,2022-01-31 23:33:11,2022-02-01 00:04:20,"Grochowa / Jemiołowa,",Aleja Kromera,32
3,136507939,57419,2022-02-01 00:02:13,2022-02-01 00:05:03,Traugutta / Pułaskiego,Poza stacją,3
4,136507895,651207,2022-01-31 23:56:15,2022-02-01 00:06:36,Komandorska / Kamienna,Racławicka / Rymarska,11
5,136507945,650373,2022-02-01 00:02:58,2022-02-01 00:09:39,Plac Grunwaldzki (DS Ołówek),Nowowiejska / Jedności Narodowej,7
6,136508005,57871,2022-02-01 00:09:45,2022-02-01 00:15:35,Powstańców Śląskich/Orla,Racławicka / Rymarska,6
7,136508048,651552,2022-02-01 00:15:40,2022-02-01 00:16:48,"Dworzec Główny, południe","Dworzec Główny, południe",2
8,136508032,650246,2022-02-01 00:13:03,2022-02-01 00:17:25,Krucza / Mielecka / Stalowa,Grabiszyńska / Stalowa,5
9,136507995,651002,2022-02-01 00:08:57,2022-02-01 00:17:43,Poza stacją,Kościuszki / Pułaskiego,9
10,136507683,57299,2022-01-31 23:34:10,2022-02-01 00:23:24,Racławicka / Rymarska,Powstańców Śląskich/Orla,50
11,136508083,57526,2022-02-01 00:21:30,2022-02-01 00:25:43,Komandorska / Kamienna,Poza stacją,5
12,136508051,650481,2022-02-01 00:16:18,2022-02-01 00:26:10,al. Brücknera / Kwidzyńska,Sołtysowicka / Redycka,10
13,136508122,57325,2022-02-01 00:27:57,2022-02-01 00:33:03,Janiszewskiego (PWr),Janiszewskiego (PWr),6
14,136508146,57387,2022-02-01 00:32:22,2022-02-01 00:33:22,Hubska / Prudnicka,Hubska / Prudnicka,1
15,136508140,57978,2022-02-01 00:31:48,2022-02-01 00:35:15,Zachodnia / Poznańska,Legnicka / Zachodnia ,4
16,136508101,57267,2022-02-01 00:24:52,2022-02-01 00:40:01,Powstańców Śląskich/Orla,"Grochowa / Jemiołowa,",16
17,136508181,651473,2022-02-01 00:38:32,2022-02-01 00:44:25,Reymonta / Kleczkowska,Reymonta / Kleczkowska,6
18,136508208,57978,2022-02-01 00:42:03,2022-02-01 00:45:38,Legnicka / Zachodnia ,Plac Strzegomski / Poznańska,4
