,UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
0,139998356,650663,2022-04-02 23:53:04,2022-04-03 00:01:04,Dworzec Główny ,Gliniana / Gajowa,8
1,139998204,57678,2022-04-02 23:46:02,2022-04-03 00:01:58,Powstańców Śląskich (Arkady Wrocławskie),Borowska (Uniw. Szpital Kliniczny),16
2,139998208,650645,2022-04-02 23:46:13,2022-04-03 00:02:10,Poza stacją,Racławicka / Rymarska,16
3,139997785,651525,2022-04-02 23:27:57,2022-04-03 00:02:28,Skarbowców / Wietrzna,Skarbowców / Wietrzna,35
4,139998457,57852,2022-04-02 23:57:44,2022-04-03 00:03:22,Świdnicka / Piłsudskiego (Hotel Scandic),Świdnicka / Piłsudskiego (Hotel Scandic),6
5,139998428,650938,2022-04-02 23:56:27,2022-04-03 00:03:34,Komandorska / Kamienna,Zaporoska / Gajowicka,8
6,139998408,651361,2022-04-02 23:55:19,2022-04-03 00:06:23,Plac Dominikański (Galeria Dominikańska),Hubska / Prudnicka,12
7,139998505,57181,2022-04-02 23:59:57,2022-04-03 00:07:49,Plac Jana Pawła II (Akademia Muzyczna),Wita Stwosza / Szewska,8
8,139998494,650173,2022-04-02 23:59:38,2022-04-03 00:07:56,Plac Jana Pawła II (Akademia Muzyczna),Wita Stwosza / Szewska,9
9,139998536,651115,2022-04-03 00:01:44,2022-04-03 00:09:15,Strzegomska / Rogowska ,Mińska / Stanisławowska,8
10,139998673,57312,2022-04-03 00:08:06,2022-04-03 00:09:42,Ślężna / Aleja Wiśniowa,Ślężna / Aleja Wiśniowa,2
11,139997447,650834,2022-04-02 23:13:05,2022-04-03 00:11:48,pl. Orląt Lwowskich,Świdnicka / Piłsudskiego (Hotel Scandic),59
12,139998655,57448,2022-04-03 00:07:15,2022-04-03 00:12:18,Tyrmanda / Trawowa,Mińska / Stanisławowska,6
13,139998585,57832,2022-04-03 00:03:44,2022-04-03 00:12:35,Ślężna / Aleja Wiśniowa,Świeradowska (Ferio Gaj ),9
14,139998778,57675,2022-04-03 00:12:08,2022-04-03 00:12:44,Żeromskiego / Kluczborska,Żeromskiego / Kluczborska,1
15,139998214,57713,2022-04-02 23:46:42,2022-04-03 00:13:46,Kamieńskiego,Żeromskiego / Daszyńskiego,28
16,139998560,57613,2022-04-03 00:02:45,2022-04-03 00:14:22,Wita Stwosza / Szewska,Poza stacją,12
17,139998581,650870,2022-04-03 00:03:38,2022-04-03 00:14:48,pl. Orląt Lwowskich,"Grochowa / Jemiołowa,",12
